ID,sire,dam
a40640,a37712,a39203
a40641,a37628,a38985
a40642,a37920,a38412
a40643,a37747,a39089
a40644,a38094,a39595
a40645,a37187,a38675
a40646,a38016,a39071
a40647,a37118,a39578
a40648,a37847,a39778
a40649,a38381,a38839
a40650,a37504,a39353
a40651,a37492,a39210
a40652,a38147,a39579
a40653,a38084,a39713
a40654,a37681,a39272
a40655,a37813,a39671
a40656,a38147,a39246
a40657,a37701,a38533
a40658,a37807,a39756
a40659,a37763,a38770
a40660,a37545,a38812
a40661,a37991,a39350
a40662,a38035,a38739
a40663,a37821,a38572
a40664,a37940,a39460
a40665,a38315,a39112
a40666,a37316,a39298
a40667,a38040,a39649
a40668,a38187,a39459
a40669,a38316,a39711
a40670,a37300,a38909
a40671,a37787,a39018
a40672,a37592,a38850
a40673,a37866,a38904
a40674,a37545,a38998
a40675,a37492,a39023
a40676,a37496,a39300
a40677,a37711,a38823
a40678,a38162,a38701
a40679,a37174,a38571
a40680,a37144,a38804
a40681,a37770,a38541
a40682,a37961,a39674
a40683,a37980,a38983
a40684,a37968,a38553
a40685,a37545,a38881
a40686,a37733,a38551
a40687,a38224,a38607
a40688,a37792,a39557
a40689,a38038,a38917
a40690,a38131,a38999
a40691,a37487,a39789
a40692,a37680,a38489
a40693,a38085,a38964
a40694,a38146,a39755
a40695,a38399,a38825
a40696,a37925,a38984
a40697,a37213,a39664
a40698,a37542,a38878
a40699,a37763,a39027
a40700,a37479,a39215
a40701,a37097,a38692
a40702,a37463,a39551
a40703,a37726,a38532
a40704,a38315,a38545
a40705,a37574,a38582
a40706,a37703,a38522
a40707,a37654,a39510
a40708,a38020,a38434
a40709,a37862,a39220
a40710,a37174,a38645
a40711,a37272,a39520
a40712,a38294,a39587
a40713,a37776,a38689
a40714,a38300,a38592
a40715,a37040,a39715
a40716,a38112,a38544
a40717,a38084,a38591
a40718,a37563,a38775
a40719,a37805,a39585
a40720,a38124,a38802
a40721,a37113,a39313
a40722,a37199,a39476
a40723,a37141,a38873
a40724,a37303,a39295
a40725,a37776,a39269
a40726,a37113,a39797
a40727,a37781,a39129
a40728,a37404,a39109
a40729,a37131,a39137
a40730,a37315,a39263
a40731,a37733,a38674
a40732,a37125,a39455
a40733,a37707,a39725
a40734,a38295,a39658
a40735,a37493,a38645
a40736,a38383,a39395
a40737,a37964,a38510
a40738,a37150,a38974
a40739,a37075,a38821
a40740,a37092,a38904
a40741,a38110,a38726
a40742,a38400,a39716
a40743,a37412,a38694
a40744,a37161,a39271
a40745,a37009,a39527
a40746,a37420,a39766
a40747,a37999,a39565
a40748,a37046,a38518
a40749,a38399,a39678
a40750,a37585,a38813
a40751,a38244,a38450
a40752,a38087,a39130
a40753,a37232,a38884
a40754,a37879,a39648
a40755,a37369,a38730
a40756,a37338,a39527
a40757,a37264,a38539
a40758,a37809,a39373
a40759,a38162,a38413
a40760,a38145,a39571
a40761,a38024,a38769
a40762,a37910,a39372
a40763,a37713,a38680
a40764,a37412,a39480
a40765,a37916,a38593
a40766,a37973,a39063
a40767,a37676,a39316
a40768,a38000,a38582
a40769,a38102,a39080
a40770,a37630,a39775
a40771,a37251,a38946
a40772,a37729,a39316
a40773,a38317,a39294
a40774,a38221,a39100
a40775,a37538,a38934
a40776,a37146,a39324
a40777,a37099,a39272
a40778,a37934,a39675
a40779,a37921,a39487
a40780,a37171,a38647
a40781,a37720,a38476
a40782,a37105,a38496
a40783,a37273,a39758
a40784,a38350,a38720
a40785,a38377,a39655
a40786,a37652,a38936
a40787,a37445,a38889
a40788,a37605,a39429
a40789,a37244,a38520
a40790,a37345,a38513
a40791,a37557,a39632
a40792,a37813,a38737
a40793,a37115,a39655
a40794,a37952,a39611
a40795,a37183,a38812
a40796,a37971,a39629
a40797,a37147,a39325
a40798,a37979,a38637
a40799,a37469,a39610
a40800,a38213,a39188
a40801,a38225,a39682
a40802,a37326,a39427
a40803,a38041,a38834
a40804,a37199,a38441
a40805,a38180,a39692
a40806,a37454,a39267
a40807,a37014,a39066
a40808,a38125,a39134
a40809,a37226,a39049
a40810,a37905,a39216
a40811,a37858,a39437
a40812,a37022,a38955
a40813,a37381,a39665
a40814,a37945,a38578
a40815,a37467,a38417
a40816,a37729,a39433
a40817,a37720,a38554
a40818,a37173,a39220
a40819,a37425,a38922
a40820,a38170,a39541
a40821,a37457,a39152
a40822,a37787,a39071
a40823,a37590,a38742
a40824,a37493,a38990
a40825,a37189,a38849
a40826,a37402,a39651
a40827,a37197,a38636
a40828,a37590,a39077
a40829,a37698,a38926
a40830,a37948,a39091
a40831,a37479,a38548
a40832,a37063,a38544
a40833,a38360,a38832
a40834,a38038,a39625
a40835,a37429,a38689
a40836,a37517,a38539
a40837,a38381,a38985
a40838,a38045,a39012
a40839,a38055,a38532
a40840,a37549,a38409
a40841,a37576,a39435
a40842,a37642,a38513
a40843,a37175,a39184
a40844,a37338,a38755
a40845,a37537,a38805
a40846,a37812,a39327
a40847,a37584,a39725
a40848,a37248,a39728
a40849,a37931,a39309
a40850,a37388,a38871
a40851,a37826,a39700
a40852,a37928,a39622
a40853,a37441,a38541
a40854,a38026,a39194
a40855,a37731,a38980
a40856,a38394,a39308
a40857,a37583,a39128
a40858,a38139,a39089
a40859,a37257,a39684
a40860,a37819,a39210
a40861,a37835,a38657
a40862,a37963,a38628
a40863,a37034,a38573
a40864,a37680,a38619
a40865,a37433,a39508
a40866,a37317,a38606
a40867,a37391,a39765
a40868,a38057,a39595
a40869,a37842,a38686
a40870,a37510,a38419
a40871,a37576,a38533
a40872,a37729,a38552
a40873,a37553,a38696
a40874,a37458,a39795
a40875,a37169,a39101
a40876,a38159,a38525
a40877,a37496,a39654
a40878,a38337,a38769
a40879,a38315,a39295
a40880,a37916,a39102
a40881,a37935,a38627
a40882,a37215,a39501
a40883,a37428,a39738
a40884,a37497,a39156
a40885,a37172,a38611
a40886,a37637,a39514
a40887,a37825,a39766
a40888,a37570,a39566
a40889,a37290,a38532
a40890,a37419,a38415
a40891,a37545,a38824
a40892,a37408,a39513
a40893,a38181,a39605
a40894,a37991,a38977
a40895,a37350,a39347
a40896,a38379,a38868
a40897,a37620,a38475
a40898,a38294,a39089
a40899,a37257,a39284
a40900,a37185,a39749
a40901,a37761,a39646
a40902,a37922,a38664
a40903,a37958,a39565
a40904,a37645,a39699
a40905,a38091,a39582
a40906,a38025,a39357
a40907,a37487,a38801
a40908,a37872,a39562
a40909,a37721,a39409
a40910,a37868,a39492
a40911,a37584,a38619
a40912,a37471,a38607
a40913,a38045,a38879
a40914,a37558,a39061
a40915,a37741,a38677
a40916,a38150,a38620
a40917,a37267,a39763
a40918,a37706,a39245
a40919,a37569,a39198
a40920,a37304,a39034
a40921,a37759,a38614
a40922,a38354,a38882
a40923,a37836,a39202
a40924,a38048,a39345
a40925,a37037,a38953
a40926,a37291,a39308
a40927,a38367,a39446
a40928,a38212,a38660
a40929,a37414,a38426
a40930,a37635,a39739
a40931,a38254,a39535
a40932,a37784,a38578
a40933,a37882,a38819
a40934,a37369,a39584
a40935,a37114,a38782
a40936,a38083,a38887
a40937,a38327,a38985
a40938,a37299,a38994
a40939,a37800,a39483
a40940,a37764,a39294
a40941,a38070,a38803
a40942,a37630,a38546
a40943,a37405,a38746
a40944,a37942,a39618
a40945,a38237,a38804
a40946,a38225,a38654
a40947,a37454,a38947
a40948,a37750,a39233
a40949,a37908,a39795
a40950,a38078,a39054
a40951,a37215,a38422
a40952,a38033,a38875
a40953,a37055,a39080
a40954,a37953,a39196
a40955,a38396,a39037
a40956,a37432,a39627
a40957,a37948,a38855
a40958,a37445,a38518
a40959,a37956,a38631
a40960,a37791,a38736
a40961,a38375,a38618
a40962,a37139,a39569
a40963,a37361,a39063
a40964,a37537,a39134
a40965,a38348,a39648
a40966,a37461,a39702
a40967,a37221,a38615
a40968,a37504,a39459
a40969,a37139,a39114
a40970,a37944,a39642
a40971,a38066,a39757
a40972,a37108,a39175
a40973,a37405,a39355
a40974,a37735,a38659
a40975,a38291,a38605
a40976,a37215,a39275
a40977,a37489,a38848
a40978,a37890,a39056
a40979,a38163,a38844
a40980,a38361,a38559
a40981,a37675,a39070
a40982,a38135,a38666
a40983,a38119,a38960
a40984,a37954,a39700
a40985,a37607,a38512
a40986,a37401,a38679
a40987,a37458,a39731
a40988,a37356,a39012
a40989,a38235,a38521
a40990,a38359,a39765
a40991,a37399,a39440
a40992,a37794,a39062
a40993,a37309,a38754
a40994,a38292,a38968
a40995,a37909,a39711
a40996,a37495,a38553
a40997,a37108,a39727
a40998,a37265,a39474
a40999,a37561,a38704
a41000,a38014,a39567
a41001,a37056,a38696
a41002,a38061,a39280
a41003,a37549,a38774
a41004,a37993,a39332
a41005,a37753,a39719
a41006,a37333,a39355
a41007,a38243,a39466
a41008,a37724,a39694
a41009,a37045,a38464
a41010,a37363,a38667
a41011,a37138,a38595
a41012,a37119,a39666
a41013,a37268,a39093
a41014,a37538,a38855
a41015,a37652,a39262
a41016,a37364,a39414
a41017,a37245,a38464
a41018,a37977,a39623
a41019,a38255,a39788
a41020,a37866,a38953
a41021,a37584,a39795
a41022,a37077,a39034
a41023,a38098,a39685
a41024,a37107,a39351
a41025,a38271,a39137
a41026,a37777,a38485
a41027,a37447,a38828
a41028,a37851,a39594
a41029,a37927,a39276
a41030,a38110,a39234
a41031,a37328,a39630
a41032,a37474,a39615
a41033,a37100,a39087
a41034,a38047,a38536
a41035,a37280,a38960
a41036,a37314,a38517
a41037,a37219,a38415
a41038,a37100,a38756
a41039,a38066,a39670
a41040,a37435,a39417
a41041,a37920,a38555
a41042,a37370,a38844
a41043,a38350,a39193
a41044,a37450,a39509
a41045,a38028,a38894
a41046,a38307,a39174
a41047,a38280,a38936
a41048,a38152,a39228
a41049,a37432,a38696
a41050,a37335,a39590
a41051,a38018,a39167
a41052,a38113,a38920
a41053,a37393,a39346
a41054,a37876,a39023
a41055,a37571,a39136
a41056,a37868,a38481
a41057,a38252,a38568
a41058,a37095,a38742
a41059,a38251,a39713
a41060,a38184,a38448
a41061,a38343,a39050
a41062,a37086,a38593
a41063,a38262,a39438
a41064,a37272,a39525
a41065,a37706,a38426
a41066,a37202,a38916
a41067,a37408,a38529
a41068,a37933,a39605
a41069,a37318,a39266
a41070,a38094,a38716
a41071,a37114,a39561
a41072,a38358,a39293
a41073,a37949,a39113
a41074,a37709,a39642
a41075,a37553,a39051
a41076,a37775,a39776
a41077,a37149,a38903
a41078,a38204,a38626
a41079,a37256,a39555
a41080,a37610,a39779
a41081,a38088,a39602
a41082,a37251,a39368
a41083,a37969,a38416
a41084,a37543,a39615
a41085,a37588,a39752
a41086,a37680,a38720
a41087,a37458,a39254
a41088,a37989,a39396
a41089,a37539,a38550
a41090,a37885,a38643
a41091,a37936,a39600
a41092,a38066,a38704
a41093,a37610,a38682
a41094,a37145,a39098
a41095,a37257,a38974
a41096,a37330,a38532
a41097,a37845,a39768
a41098,a38339,a38467
a41099,a37581,a39755
a41100,a37002,a39392
a41101,a37178,a39618
a41102,a37064,a39414
a41103,a37543,a38513
a41104,a37525,a39108
a41105,a37453,a39394
a41106,a38346,a38531
a41107,a37443,a38981
a41108,a37950,a38487
a41109,a38334,a39118
a41110,a37316,a39143
a41111,a37622,a39690
a41112,a38216,a39030
a41113,a37021,a38682
a41114,a37566,a38864
a41115,a38365,a39209
a41116,a38145,a39151
a41117,a37735,a38809
a41118,a37461,a39182
a41119,a37151,a39756
a41120,a37140,a38944
a41121,a37193,a39790
a41122,a37198,a39251
a41123,a37223,a39254
a41124,a37217,a38723
a41125,a37963,a39029
a41126,a37045,a39753
a41127,a38146,a39082
a41128,a37459,a38875
a41129,a37942,a38672
a41130,a38175,a38519
a41131,a37486,a38787
a41132,a37209,a38619
a41133,a37568,a38602
a41134,a38337,a39543
a41135,a37299,a39297
a41136,a37952,a38967
a41137,a38016,a39657
a41138,a37424,a39405
a41139,a37436,a39437
a41140,a37203,a38736
a41141,a37572,a38416
a41142,a37600,a38451
a41143,a38338,a39768
a41144,a37627,a38786
a41145,a37246,a39541
a41146,a37377,a38709
a41147,a37475,a38425
a41148,a38297,a38882
a41149,a38371,a39222
a41150,a37298,a39206
a41151,a37516,a38784
a41152,a37316,a39103
a41153,a37798,a38668
a41154,a37426,a38704
a41155,a38273,a38408
a41156,a37817,a39399
a41157,a37460,a39164
a41158,a37067,a39370
a41159,a38306,a39283
a41160,a38301,a38479
a41161,a38024,a39747
a41162,a37831,a39721
a41163,a37906,a39397
a41164,a37081,a38447
a41165,a37062,a38772
a41166,a37770,a39361
a41167,a37732,a39541
a41168,a38098,a39305
a41169,a37884,a39706
a41170,a37991,a39528
a41171,a38113,a39370
a41172,a37756,a38670
a41173,a37650,a39213
a41174,a37396,a39536
a41175,a37236,a39465
a41176,a37311,a38457
a41177,a37377,a38513
a41178,a38020,a38776
a41179,a38149,a39316
a41180,a37733,a39327
a41181,a37207,a38981
a41182,a37975,a39641
a41183,a37746,a39577
a41184,a37078,a39727
a41185,a38364,a39756
a41186,a38221,a39354
a41187,a38104,a38810
a41188,a37234,a39320
a41189,a37217,a38463
a41190,a37124,a38950
a41191,a37156,a39046
a41192,a37181,a39628
a41193,a37023,a39067
a41194,a37630,a38552
a41195,a37790,a38946
a41196,a37031,a39458
a41197,a37263,a38981
a41198,a37095,a38565
a41199,a37468,a39491
a41200,a37475,a39127
a41201,a37555,a39097
a41202,a37655,a38776
a41203,a37265,a39223
a41204,a38024,a38546
a41205,a38218,a38983
a41206,a37663,a39024
a41207,a38167,a38913
a41208,a37434,a39691
a41209,a37889,a39680
a41210,a37365,a38604
a41211,a37750,a39770
a41212,a38051,a38589
a41213,a37375,a38577
a41214,a37633,a39029
a41215,a37995,a39794
a41216,a38185,a39727
a41217,a38322,a39501
a41218,a38047,a39229
a41219,a37848,a39207
a41220,a38107,a38767
a41221,a38331,a39616
a41222,a37683,a39121
a41223,a38216,a38651
a41224,a37402,a39260
a41225,a37012,a39696
a41226,a37955,a39248
a41227,a37300,a39028
a41228,a37079,a39166
a41229,a37264,a38618
a41230,a37751,a38958
a41231,a38002,a38900
a41232,a38195,a39331
a41233,a38305,a39705
a41234,a37080,a38660
a41235,a37408,a39565
a41236,a37792,a39544
a41237,a37980,a38801
a41238,a37399,a38972
a41239,a37081,a38892
a41240,a37002,a39642
a41241,a37426,a39006
a41242,a37276,a39200
a41243,a37140,a38784
a41244,a37034,a38950
a41245,a38358,a38555
a41246,a37536,a39473
a41247,a37896,a38416
a41248,a37242,a38927
a41249,a38136,a39086
a41250,a38066,a39769
a41251,a38046,a39350
a41252,a38252,a39506
a41253,a38342,a38655
a41254,a37461,a38895
a41255,a38027,a39188
a41256,a38389,a38436
a41257,a37159,a39129
a41258,a37799,a39615
a41259,a37294,a38884
a41260,a37012,a39340
a41261,a37981,a39268
a41262,a37317,a39375
a41263,a37573,a38886
a41264,a37287,a38805
a41265,a37366,a39186
a41266,a38369,a38892
a41267,a37537,a38455
a41268,a37390,a39781
a41269,a37867,a39563
a41270,a38312,a38608
a41271,a37700,a39346
a41272,a37504,a39786
a41273,a37559,a38478
a41274,a37797,a38477
a41275,a38096,a38684
a41276,a37639,a38799
a41277,a38152,a38617
a41278,a37218,a39726
a41279,a37646,a38561
a41280,a37761,a39111
a41281,a38186,a39171
a41282,a37682,a39281
a41283,a37422,a38476
a41284,a38020,a39583
a41285,a37054,a39755
a41286,a37973,a38927
a41287,a38287,a39098
a41288,a37711,a38913
a41289,a37864,a38464
a41290,a37886,a38790
a41291,a37678,a38844
a41292,a37760,a38458
a41293,a37766,a38580
a41294,a37983,a38759
a41295,a37886,a39504
a41296,a38343,a38652
a41297,a38242,a39242
a41298,a38168,a39454
a41299,a37180,a39692
a41300,a38265,a39238
a41301,a37274,a38744
a41302,a37177,a39529
a41303,a38269,a39630
a41304,a37033,a39512
a41305,a37971,a39650
a41306,a38258,a39637
a41307,a38337,a38763
a41308,a37706,a38617
a41309,a38382,a39587
a41310,a38317,a39637
a41311,a38333,a39330
a41312,a37282,a38589
a41313,a38264,a38764
a41314,a37389,a39196
a41315,a37675,a39627
a41316,a37095,a39122
a41317,a37895,a39531
a41318,a37182,a39543
a41319,a38288,a39081
a41320,a38302,a38585
a41321,a38088,a39663
a41322,a37818,a38538
a41323,a38292,a38922
a41324,a37683,a38513
a41325,a38322,a38540
a41326,a37707,a39449
a41327,a37053,a39600
a41328,a37264,a39243
a41329,a37641,a39507
a41330,a37599,a38970
a41331,a37374,a39493
a41332,a37329,a38900
a41333,a37219,a38631
a41334,a38060,a38442
a41335,a37186,a39593
a41336,a37145,a39626
a41337,a37924,a38995
a41338,a37460,a39459
a41339,a37608,a39291
a41340,a37837,a39755
a41341,a37218,a39642
a41342,a37523,a38848
a41343,a37967,a39365
a41344,a37527,a39287
a41345,a37834,a38666
a41346,a37012,a38411
a41347,a37369,a39013
a41348,a37331,a39688
a41349,a37088,a39642
a41350,a37755,a39452
a41351,a37105,a38983
a41352,a38160,a38487
a41353,a37619,a38830
a41354,a38152,a38887
a41355,a38356,a38694
a41356,a37753,a39793
a41357,a37848,a39205
a41358,a37796,a38449
a41359,a37595,a39679
a41360,a37753,a38482
a41361,a37787,a38772
a41362,a37746,a39133
a41363,a37107,a39467
a41364,a37741,a39486
a41365,a37309,a39735
a41366,a38291,a39315
a41367,a37210,a38466
a41368,a37063,a39285
a41369,a38252,a39755
a41370,a38298,a38493
a41371,a38386,a39301
a41372,a38008,a39012
a41373,a38160,a38560
a41374,a38288,a39123
a41375,a37675,a39490
a41376,a37792,a39404
a41377,a37630,a38754
a41378,a37601,a39670
a41379,a38118,a38857
a41380,a38063,a39032
a41381,a37184,a39016
a41382,a37979,a39197
a41383,a37782,a39183
a41384,a38191,a39189
a41385,a37299,a38402
a41386,a37813,a39013
a41387,a37781,a38759
a41388,a38354,a38842
a41389,a37628,a38707
a41390,a38316,a38705
a41391,a37588,a39120
a41392,a38222,a39691
a41393,a38215,a39795
a41394,a37270,a39692
a41395,a38043,a39052
a41396,a38211,a38700
a41397,a37380,a38814
a41398,a37074,a38739
a41399,a37948,a39242
a41400,a37815,a39038
a41401,a37312,a38527
a41402,a37896,a38681
a41403,a37228,a38565
a41404,a37371,a39689
a41405,a37829,a39249
a41406,a38201,a39457
a41407,a38062,a38683
a41408,a37489,a38902
a41409,a37022,a38533
a41410,a38021,a39437
a41411,a37669,a39482
a41412,a37253,a39474
a41413,a38190,a39537
a41414,a37348,a39382
a41415,a37680,a39669
a41416,a37951,a39060
a41417,a37380,a38989
a41418,a37283,a39754
a41419,a38148,a39301
a41420,a37807,a39283
a41421,a37739,a39548
a41422,a37364,a38690
a41423,a37038,a39590
a41424,a37720,a39360
a41425,a37330,a39306
a41426,a38210,a39117
a41427,a38021,a39737
a41428,a38281,a39057
a41429,a37219,a39173
a41430,a37195,a38601
a41431,a37590,a39403
a41432,a38034,a39253
a41433,a38362,a38550
a41434,a38330,a39068
a41435,a38282,a38487
a41436,a37466,a38794
a41437,a37179,a39255
a41438,a38236,a38870
a41439,a37247,a38948
a41440,a38140,a38699
a41441,a37641,a38600
a41442,a38247,a38812
a41443,a37528,a38922
a41444,a38066,a39326
a41445,a37380,a39786
a41446,a37158,a39206
a41447,a38212,a39798
a41448,a37310,a38964
a41449,a38201,a39792
a41450,a38138,a39752
a41451,a37286,a39545
a41452,a38067,a39571
a41453,a38244,a39757
a41454,a37324,a38741
a41455,a37185,a38595
a41456,a37387,a39337
a41457,a37400,a39533
a41458,a37229,a39320
a41459,a37452,a39089
a41460,a37213,a38806
a41461,a38176,a38972
a41462,a37863,a38524
a41463,a37834,a39146
a41464,a38087,a39236
a41465,a37889,a38993
a41466,a38265,a39437
a41467,a37718,a38723
a41468,a38247,a39727
a41469,a38139,a39583
a41470,a37428,a39636
a41471,a37924,a38681
a41472,a38168,a39071
a41473,a37977,a39727
a41474,a37068,a38734
a41475,a37952,a39660
a41476,a37403,a38472
a41477,a37536,a38708
a41478,a38187,a38422
a41479,a38201,a39256
a41480,a37103,a38956
a41481,a37441,a39433
a41482,a37337,a39773
a41483,a37587,a39295
a41484,a38149,a39614
a41485,a38325,a39711
a41486,a37475,a39722
a41487,a38163,a39445
a41488,a37874,a38802
a41489,a37930,a39290
a41490,a38089,a39761
a41491,a37294,a39142
a41492,a37450,a38902
a41493,a37980,a39116
a41494,a37246,a39605
a41495,a38373,a38667
a41496,a37555,a39537
a41497,a37650,a38523
a41498,a37543,a39513
a41499,a37641,a39211
a41500,a38374,a38789
a41501,a37036,a38711
a41502,a37550,a38456
a41503,a37071,a39498
a41504,a37900,a39694
a41505,a37658,a39028
a41506,a37156,a39412
a41507,a38187,a39064
a41508,a38063,a38705
a41509,a38018,a38863
a41510,a37648,a39593
a41511,a38281,a38498
a41512,a37940,a39582
a41513,a37451,a38604
a41514,a37634,a39238
a41515,a38341,a39459
a41516,a37061,a38790
a41517,a37056,a39637
a41518,a37007,a39287
a41519,a37787,a38941
a41520,a37965,a39548
a41521,a38085,a39631
a41522,a37029,a39085
a41523,a37515,a39400
a41524,a37875,a38781
a41525,a37356,a39093
a41526,a37772,a38846
a41527,a38171,a39357
a41528,a38310,a39265
a41529,a37049,a39098
a41530,a37109,a39224
a41531,a37679,a39315
a41532,a38163,a39613
a41533,a37668,a39233
a41534,a37039,a39437
a41535,a37830,a39750
a41536,a37915,a38482
a41537,a38148,a38628
a41538,a38071,a39225
a41539,a37709,a39011
a41540,a37059,a39586
a41541,a37660,a38813
a41542,a37196,a39346
a41543,a37358,a39017
a41544,a38358,a38679
a41545,a37649,a39140
a41546,a37376,a38457
a41547,a37957,a38899
a41548,a37778,a39403
a41549,a38150,a38605
a41550,a37194,a38870
a41551,a37792,a38928
a41552,a37647,a39762
a41553,a37748,a39178
a41554,a37141,a38482
a41555,a37302,a39637
a41556,a37264,a38998
a41557,a37530,a38929
a41558,a37790,a38989
a41559,a37672,a38858
a41560,a37155,a39614
a41561,a38204,a38427
a41562,a37123,a39468
a41563,a37065,a38927
a41564,a37950,a38869
a41565,a37322,a38534
a41566,a38399,a39080
a41567,a37696,a39244
a41568,a38059,a39550
a41569,a37569,a38866
a41570,a38109,a39797
a41571,a38063,a39327
a41572,a38044,a38700
a41573,a37062,a39153
a41574,a37894,a38448
a41575,a38214,a39449
a41576,a38012,a39511
a41577,a37741,a38963
a41578,a38088,a39754
a41579,a37808,a39508
a41580,a37392,a39000
a41581,a37709,a39279
a41582,a38265,a39709
a41583,a37947,a39031
a41584,a37120,a38810
a41585,a38069,a38490
a41586,a37478,a38860
a41587,a37305,a38892
a41588,a37261,a39208
a41589,a37734,a38448
a41590,a37879,a38672
a41591,a38342,a38697
a41592,a38298,a38978
a41593,a37940,a38763
a41594,a37553,a38405
a41595,a37475,a39263
a41596,a37469,a38619
a41597,a38324,a39368
a41598,a37563,a38707
a41599,a38164,a39081
a41600,a38152,a39215
a41601,a37516,a39775
a41602,a38133,a39179
a41603,a37842,a39238
a41604,a37809,a38568
a41605,a37358,a38436
a41606,a37047,a38880
a41607,a37324,a38710
a41608,a37861,a38499
a41609,a37352,a38670
a41610,a37654,a38732
a41611,a37072,a38605
a41612,a37374,a39134
a41613,a38024,a39101
a41614,a37334,a38961
a41615,a37821,a39045
a41616,a37203,a38922
a41617,a38316,a39536
